line_hom_a line_hom_b line_hom_c centroid_x centroid_y centroid_z point1_x point1_y point1_z point2_x point2_y point2_z
-0.3361439320883959 -0.9418106268885227 319.31676127626685 116.25942386547065 297.5511779067729 1.0 134.47372956974823 291.05026555253096 1.0 98.04511816119307 304.0520902610149 1.0
0.04432297577652428 -0.9990172540143207 284.18679310930844 138.2123611435042 290.5983606166295 1.0 142.6064409774281 290.79331089727435 1.0 133.81828130958036 290.4034103359847 1.0
-0.4994420609865512 -0.8663472904773847 312.8375447895878 88.65379278476712 309.99128728030536 1.0 97.92548625408367 304.64623253603605 1.0 79.38209931545057 315.33634202457466 1.0
-0.9845813615626552 0.17492724905922483 101.13817877548892 148.65575583921816 258.53895237043383 1.0 147.21813677508212 250.44728601663277 1.0 150.09337490335423 266.6306187242349 1.0
0.03107044103848157 -0.9995171972976125 304.51171243249627 62.56737573702209 306.6037375042951 1.0 76.3235115179011 307.03135316398834 1.0 48.811239956143076 306.1761218446019 1.0
-0.42246592090259716 -0.9063788091498612 318.599126862694 75.34808964496048 316.3877220955304 1.0 78.63331164699918 314.8564701240037 1.0 72.0628676429218 317.9189740670571 1.0
-0.15856723985743265 -0.9873481809594807 226.96932144165285 51.17959817109728 221.65829445289762 1.0 88.71522103670337 215.63010679943503 1.0 13.643975305491194 227.68648210636022 1.0
-0.12102934632764424 -0.9926489295453369 309.86293899056653 14.426679983894612 310.3986496853066 1.0 21.576410687632784 309.5269142633096 1.0 7.27694928015644 311.2703851073037 1.0
0.03281660682684892 -0.999461390107878 280.4441791389279 200.1072468182038 287.16569026241734 1.0 207.5991698455766 287.4116822485007 1.0 192.61532379083098 286.9196982763339 1.0
0.03138335418745274 0.9995074212230466 -140.7040497951285 177.67820547998843 135.19450568542032 1.0 135.16124956019098 136.52948795595773 1.0 220.19516139978592 133.85952341488294 1.0
-0.08913979838995703 -0.9960191244865721 308.7769637915118 165.7324299496733 295.1786779703381 1.0 170.18364780111054 294.78031146098874 1.0 161.2812120982361 295.5770444796874 1.0
0.9999946339894155 -0.00327597197409002 -151.3049472798616 152.1526075574061 258.5015475527069 1.0 152.17512974387301 265.3764737702593 1.0 152.13008537093916 251.62662133515445 1.0
-0.12486124460947207 -0.9921742133287751 311.4256829237817 177.61306318860278 291.53014753801517 1.0 183.76562362356884 290.75587186835486 1.0 171.4605027536367 292.30442320767554 1.0
-0.2305201030929648 -0.9730675629523414 302.5604082741836 165.89992834477772 271.63287499490457 1.0 171.64660287191188 270.2714854523148 1.0 160.1532538176436 272.9942645374944 1.0
-0.001340981393445919 -0.999999100884047 287.69507225266454 243.87515863633732 287.36829858003057 1.0 252.62598101443257 287.35656387949336 1.0 235.12433625824207 287.38003328056783 1.0
0.01597052137326315 -0.9998724630907014 283.8092282353608 221.99774306257007 287.3913009340379 1.0 230.11069041711352 287.5208854599737 1.0 213.8847957080266 287.2617164081021 1.0
-0.997451980565429 -0.07134105736602658 161.88570429159483 142.4193663600225 277.94969652860806 1.0 143.1373210827589 267.91164289456236 1.0 141.70141163728613 287.98775016265375 1.0
0.9752856024094015 0.22094794349106517 -572.339452870633 488.45085724584214 434.3120954104471 1.0 487.04303882762093 440.52634213482736 1.0 489.8586756640633 428.0978486860669 1.0
0.08192966252762461 -0.9966381140605198 319.6500643660419 77.53439978387976 327.1021115642591 1.0 83.79348073908491 327.6166457599299 1.0 71.27531882867461 326.5875773685882 1.0
-0.9982899726700535 0.05845622692599931 213.01767390569935 223.1076936712093 166.08152839048216 1.0 221.24118059896108 134.20603142688628 1.0 224.9742067434575 197.95702535407807 1.0
0.9999713064420276 -0.007575374091406651 -261.45430027825216 263.80838169470826 309.75523941772855 1.0 263.9078414931827 322.8842206955922 1.0 263.7089218962339 296.6262581398649 1.0
-0.9984952662227097 0.05483797343848569 473.283954168666 497.8408395974911 434.14747134067017 1.0 497.6336271320809 430.3745261926061 1.0 498.04805206290126 437.92041648873425 1.0
-0.11912085568922456 -0.9928797619751683 308.3760993910627 152.08590623743987 292.3410338472049 1.0 160.39129600618378 291.34459382095525 1.0 143.78051646869596 293.3374738734546 1.0
-0.10922805441233983 -0.994016716222265 267.6485930513441 237.65465177610676 243.1448424070113 1.0 243.83008447691486 242.46625170722194 1.0 231.47921907529866 243.8234331068007 1.0
0.9751768552072552 -0.22142741715534678 -120.41162457149315 184.61172823539457 269.24154546611567 1.0 186.02258393871853 275.4550209498379 1.0 183.2008725320706 263.02806998239345 1.0
-0.03907501168190101 -0.9992362800969844 237.31621502273438 150.77352613881868 231.60161649162427 1.0 155.1662493722888 231.42983959052282 1.0 146.38080290534856 231.77339339272572 1.0
0.014859606893232933 0.9998895899462994 -250.47770377020848 204.49392661197146 247.4663271791739 1.0 191.35325225807833 247.66161399601268 1.0 217.6346009658646 247.27104036233513 1.0
0.5147748091139412 0.8573254317362254 -327.53254061650847 76.08681526178898 336.3541476076903 1.0 67.90823655523492 341.26491560387996 1.0 84.26539396834306 331.4433796115007 1.0
0.9999356619870218 -0.011343363106979025 -258.8970062054194 261.95254963526384 267.88262833945083 1.0 262.2220980159385 291.64375067376653 1.0 261.6830012545891 244.1215060051351 1.0
-0.10639802779943698 -0.9943236191906487 307.5108126699252 32.93183178705054 305.7424412420306 1.0 40.34692773465347 304.9489857014585 1.0 25.51673583944762 306.5358967826028 1.0
0.996822958466428 -0.07964916493120244 -122.70829007050395 136.65316304352353 169.6278951575487 1.0 139.10052907663348 200.2571007704654 1.0 134.20579701041356 138.998689544632 1.0
-0.37914255880852527 -0.925338273335824 299.44048886796173 44.27825216563215 305.4588005134145 1.0 49.120709693307724 303.47468098559483 1.0 39.43579463795659 307.4429200412341 1.0
-0.06091044689488015 0.9981432349412914 -296.92894984110274 75.17420255257886 302.06871474842063 1.0 67.70202817163587 301.6127346196303 1.0 82.64637693352186 302.52469487721095 1.0
-0.017251624479810736 0.9998511796526559 -321.1114370557014 166.35507909293912 324.02955460138753 1.0 71.34023021220473 322.3901501317485 1.0 261.3699279736735 325.6689590710265 1.0
0.998425400001834 0.05609563825448377 -188.38010311646246 172.88666162741532 281.0498162906368 1.0 172.35569299439507 290.50032949108686 1.0 173.41763026043557 271.5993030901867 1.0
0.9943800833421454 -0.1058690221569462 -181.69932329326699 212.4389555983193 279.0782655563573 1.0 213.2355161075454 286.55999996188615 1.0 211.64239508909318 271.5965311508284 1.0
0.15003933164793598 0.9886800286031071 -230.02550971979633 83.80907263881562 219.94057347579735 1.0 69.99775767637112 222.03654022559823 1.0 97.6203876012601 217.84460672599644 1.0
-0.9997334426337127 0.023087738731739867 243.65956369566914 250.15616328468357 278.49928031838874 1.0 249.99681108647513 271.5990930130308 1.0 250.315515482892 285.39946762374666 1.0
-0.9674173470621629 0.2531870387741174 421.6533397552418 542.489888102031 407.44893222006834 1.0 537.850071320471 389.72038156674716 1.0 547.1297048835911 425.1774828733895 1.0
-0.9999183044629423 0.01278219073377968 172.63770588064713 176.16403907107622 274.7526967631444 1.0 175.98010585984227 260.36406898078644 1.0 176.34797228231014 289.1413245455023 1.0
0.7255553581343614 -0.6881638048332086 143.0601733039255 76.73117243419719 288.78718294063174 1.0 79.78747449941922 292.0095499467494 1.0 73.67487036897516 285.564815934514 1.0
-0.011554529866875277 -0.9999332441916087 202.98912327200605 182.00606121786706 200.89954001291085 1.0 222.65452188581122 200.4298348045297 1.0 141.35760054992286 201.369245221292 1.0
0.8886971174126569 -0.45849474751891595 -105.57151698630926 200.21908159031727 157.82646162381587 1.0 203.291268677004 163.78126006559793 1.0 197.14689450363053 151.87166318203384 1.0
-0.040318909982348584 0.999186862152338 -339.62874550179987 42.02618970641929 341.6009643343722 1.0 7.530818407397042 340.20901671887106 1.0 76.52156100544153 342.99291194987325 1.0
-0.46372904785018504 -0.8859770709109581 236.42884398287788 156.971767999164 184.69606137889662 1.0 162.67105852989704 181.71299707846168 1.0 151.272477468431 187.67912567933158 1.0
0.9995931676125324 0.02852190846250865 -505.30819001829934 493.58962072572956 417.90252402170375 1.0 493.4104144464867 424.1830775323471 1.0 493.7688270049725 411.6219705110604 1.0
0.011565569921384522 -0.9999331165594993 247.35377107469083 25.12747578659603 247.66094906919997 1.0 35.126138162519965 247.77659703296274 1.0 15.128813410672095 247.5453011054372 1.0
0.9958666402349196 -0.09082750061084553 8.59308864136684 9.645136320774096 200.3617629171104 1.0 12.261101625035034 229.04418356069226 1.0 7.029171016513159 171.67934227352856 1.0
-0.9945815645174745 0.10395918199934358 -35.241275351628 10.1599736066351 436.1923297651351 1.0 6.42921230929194 400.4999903623854 1.0 13.890734903978261 471.8846691678849 1.0
